Geneid,ddb_pd_005_DDB_PD_005_AMBR_7__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_7__S07_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_8__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R7__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R7__S10_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R8__S07_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R8__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S10_RNAseq,ddb_pd_038_DDB_PD_038_AMBR_R7_S03_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R7_S07_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R7_S11_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S03_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S07_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S11_RNA_seq
b4012,2.409107791339198,2.4752481374173425,1.7260434284031283,1.5609067611343934,2.7787608616529234,2.4545055020792286,2.435423656318442,2.1931190972751464,2.788768639284994,2.5049142688962034,2.7187808682329067,2.560839798688499,2.8815551563083037,2.7297032667877237,2.8297359488491085,2.4533347618214254,3.0329860986963983,3.3851353989291098,3.0439618084303137,1.166846909637316,2.698405822730068,1.926173952191205,1.467478482517274,2.4109539481529776,2.0542446093118203
b4013,8.141141582540856,8.032394835379801,8.303528492742707,8.057337489212816,7.324683231679879,7.897709058136663,7.163440103431264,8.109570527323232,8.106689434475907,7.38775151544633,8.004065160100968,7.687234368331001,7.359263419489642,7.9951894665956305,7.989679453391872,7.429124855562166,8.019687866627063,6.847214667936213,7.165040540328633,7.8851836740193075,7.852396593438774,7.707198943992097,8.113877199236807,8.602780619354169,7.604632303700594
b4014,11.404670245304725,12.784161156744851,11.590656948778596,11.185943640204332,12.938395449419835,12.437686948013406,12.33301888130638,11.324792947636263,12.390529245372376,12.425155164592402,11.27275705307405,12.267338518319274,12.279219051945743,11.261167148892492,12.596343999724674,12.583338674890024,11.2750501222779,12.688494974587583,12.78926939018568,10.864835854834705,11.959355480528215,11.513859533773308,10.760426835154188,12.058532548488682,12.392651599428941
b4015,10.606647178308592,12.548800940431496,10.508295090373597,11.015448377144391,12.935463780748957,12.544479581218937,12.423467612692956,11.000070760926663,12.641360692528773,12.570593800470478,11.047636785629853,12.512204738078484,12.5204852008514,10.95919738430184,12.790789149892639,12.767760187852101,11.000849975793907,12.889357061098682,12.984118672569526,10.542608586681224,12.413846023871582,11.602889130822401,10.12111554009365,12.337414949090189,12.52767341910564
b4016,8.52026954881604,10.450343801310753,8.92826271154908,8.436679387726814,10.57380408296804,10.146743851103645,9.9530184342045,8.66927038061729,10.04703972757931,10.113839440857808,8.558606961184905,10.075753795721115,9.899195468312882,8.566999305287835,10.441125078805827,10.183837372291261,8.576197542834645,10.295055210234077,10.416955487927185,8.015188209135342,9.41565803712037,9.226124803048009,8.158567748829675,9.975080902611424,10.149836726800713
b4017,1.0152024789171115,0.9942350209251296,1.4995560928441942,1.3695265704412871,0.48206271617920726,1.1850315934831923,0.8345158942530237,0.9310860713216162,0.5655644347888182,0.6791991263437809,1.0444913476493827,1.1658243594872415,0.7194507349425234,0.7165929034642129,1.4523083469127358,0.9327199415188479,0.8445042902487185,1.6636946777122192,1.0728145216434213,0.6689031028697563,0.900736787464377,0.914105725584879,1.1142422142187904,1.0257946149681167,0.713843821091872
b4018,6.2575385492743845,6.386505629612326,6.313042282870691,6.824185147658142,7.026374280390712,6.472275165316344,6.608072124560215,6.587708180130276,6.767356389115863,6.740789901345684,6.670261747999903,6.616813022053405,6.666078241317328,6.558025813437744,6.800595157704695,7.157339275638008,6.551582806767098,7.213884876423819,7.011056801879495,6.307132568508534,5.978573356583723,6.186681343858781,5.960724927124251,5.853810225852341,6.4899576521013165
b4019,7.851734350273318,7.247902463362998,8.063557596865408,7.833341719523359,6.999404659630927,7.357533384828243,6.886401638021534,7.899047654610684,7.154978364264527,6.821154614141709,7.756492758360986,7.040822650726793,6.744052433219332,7.76396234241936,7.24740502860348,6.824211647523695,7.761647304447305,7.208844507439624,6.765803389826432,7.812881067806221,7.022853245012167,6.558100120391383,7.657906736943211,7.055827165504498,6.582949914690269
b4020,4.841094738249181,4.736449676724242,4.931414607048808,4.915720600418361,4.639503626543927,4.965104179855157,4.241732060397118,4.826768823995134,4.6751626871233265,4.404998955111074,4.8535307494263344,4.77247880350214,4.664274968404359,4.8612108557648686,4.820632601095065,4.5934216955793215,4.955686753024067,4.750994684261044,4.680713955599013,4.806766829736562,5.016606721573517,4.867398448885146,4.595376928450876,4.620774611656767,4.723256767649499
b4021,3.6770457497282574,5.956612736613714,3.8297401135629796,3.2906079727784565,5.847673557848333,6.009860933516681,5.783586987942354,3.575401982622803,5.820865596480859,5.930252315317875,3.6640381950296232,5.7287542119167005,5.996505113789724,3.298004124158837,6.021235739295366,5.825125711334232,3.5245323826863117,5.7154408650821065,5.9858649093981064,3.760551601677616,5.894689682738554,6.191432338477764,3.813916866214771,5.8664723037914275,5.890819536076231
b4022,4.6716283953760716,5.017744907936,4.764397005962796,5.512158694284045,5.627965486348758,5.377416058910542,5.43252358493566,5.0620367418083365,5.462237053361641,5.481574955607793,5.168398092037234,5.2933750368486026,5.387257291133862,5.115351467531968,5.515503550837591,5.603608391828182,5.039644066739702,5.963975031382106,5.698031267948226,5.0482011395471575,5.358507912644151,5.181528435566333,4.792400002435257,5.143271616027398,5.41605375929549
b4023,6.158106244899591,5.876489388309783,5.415124031040971,7.034025567543071,7.121584375219318,6.727238965116314,7.018265300603201,6.761578207543519,6.639354870335921,6.8716675115261845,6.83208414692683,6.554343985940023,7.137992428846033,6.677381768665052,6.6959158902417535,6.9491007947205246,6.931973361716015,7.1628967268416215,7.303022222531749,6.546626991267226,6.743753306214292,6.653848224839221,6.281768563000428,6.577317716695503,7.062821717941788
b4024,8.286006632701051,7.739964461664004,8.223085823150814,8.026757159230598,7.435358840128803,7.455343251689088,7.2632973711486155,7.993894705506065,7.2972525363043435,7.513591377484939,7.97393986837952,7.43841273035185,7.425946678213705,7.963522715056414,7.34948655598284,6.656437483362013,8.094858516716515,6.648154281021018,6.680919159898038,8.227311548435278,6.427553902307835,7.271525423539239,8.799622993217728,7.36381476288664,7.770804859664335
b4025,9.043229597627876,8.499063807072293,9.092501102150138,9.071204834278422,8.629546803083883,8.869345381056332,8.395958905210026,8.89879782826402,8.497422278129136,8.332960930100246,8.913579280530126,8.421049213825974,8.297624435600559,8.782374464321663,8.52289549083639,8.338738949438149,8.962989662033719,8.391044433281873,8.314706511567772,8.823411163025662,8.764005277825866,7.931156211976183,9.065191608500584,8.951776238129796,8.30818143073015
b4026,3.97917789412795,3.2223411281406555,3.8149668080979984,5.047587099818179,4.166763875537876,3.199745656511378,3.963675470858257,5.268203389952633,3.3728608888100142,3.956516634493026,5.609363603220991,4.059141854524631,3.5839324836007767,5.259694431487928,4.448733478370664,4.059877184070505,4.946580552081026,4.600935195275596,4.200115595867493,3.7152717266844038,4.318357567307027,4.080590428466488,2.3311445352177484,3.9397653954729153,4.074176951764207
b4027,1.08638155625011,0.5387350826437776,1.0858803899336331,0.0,1.2374744197690208,0.0,0.8204223172100409,1.0246151347920507,1.06704295341908,0.8140477903497721,1.6700025884892618,0.0,0.9880427007379987,0.0,0.3595254420405281,1.1991866544234582,1.2397438915587675,0.8924038057482282,1.1756589166233515,1.8462476701894113,1.6413491131517879,0.8990413169974897,1.1548748056491085,0.862600390014824,0.6301720861340554
b4028,0.8127444672381471,0.667170648243015,1.8071917596526395,1.1199581696187357,0.37175480439199104,0.6221878044017783,0.22131322305790332,1.5706754157938818,0.7749828802612485,0.8828301686912045,0.8795050242399206,0.5766470384643618,0.888741528189318,0.5095786494566344,0.3161919478394091,0.7427312411418455,1.1236112108120695,1.9875412486778434,0.34768702221475334,1.3209438100331263,1.5034713991605724,0.45880880852284506,1.0441138723967744,0.30588848533529356,0.5600017394840106
b4029,2.9928824486493597,3.0001432132549435,2.934806958652124,3.870624456158974,3.2916834196682663,3.2249073799653423,3.1595250828104677,2.965046061040704,3.1713755066786176,3.0346797322475334,3.154694492666251,3.3208382467213022,2.8060796196500073,3.0797211495829546,3.2794650726139336,3.061095408842821,2.6921640761399237,3.7667275502647337,3.148031028295372,2.1175445315985915,3.4352762977773863,2.538398313109747,2.1861732834634604,3.2318966678316534,2.843119660533954
b4620,3.701236003958582,5.964211132382176,2.8568922734787203,2.849538964050262,5.3993929606132545,5.6291786527474725,5.155654344553573,2.8399160594348425,5.604546407760478,5.097579505388103,3.0389785812012433,5.538916635183995,5.048686480449414,2.949252365258938,6.068527631509918,5.797538107103938,2.6316574573001486,5.644668465379085,5.993549788978131,1.2147945480505085,3.6611590667113276,5.986252515898572,2.173696802498048,5.065492072854873,7.237597479123296
b4030,6.260901366966488,2.5237761035603583,6.215475908595682,6.378038673722267,3.156507544648934,2.9593037065070162,3.2227582827337926,5.949347783507093,2.798940335919666,2.7495691115861796,6.3248596919995395,3.229916803790438,2.482135067408162,6.078098889559369,3.084060235576785,3.2423663271275283,6.408879382845747,3.1679444880044283,3.1423230075796926,4.549653271000533,2.649071420649831,2.0091013893923915,5.181176373262651,3.4268081039958513,2.8850042380553544
b4031,1.5317554654421823,2.596128819176682,1.3377315794609856,1.7427881225702215,2.619107812302123,1.7767079351817026,2.453239798800063,1.5706754157938818,2.330547469932077,2.778426389850753,1.8988537838860837,2.5337991236431914,2.6110216683440424,1.640700397052891,2.857685819617566,2.724906213928662,1.9808633860468832,3.1551472202745905,2.4938574658789086,0.9061250987628994,2.434182115192336,3.1324017582869246,0.8452487981246177,2.0251479519438553,2.580108197242212
b4032,3.3149806789433214,6.533500452386636,3.429855718337868,3.8685659527912133,7.119337587515245,6.416341448991954,6.663689699364222,3.8728405355188498,6.471974346462251,6.819253668977732,3.9640710658230263,6.420485480769845,6.842160594823318,3.7689259819010057,6.6990781762597775,7.010142017283378,3.9678280029991306,6.485968823870117,7.003462722811008,4.008897293318455,3.1044194032743704,6.391555191204408,3.7110688610400087,3.8183168963129934,6.978613467083885
b4033,4.070175915579289,7.2856657702204615,4.091909180946382,4.061260354808801,7.678494745609592,6.967462338723246,7.218550060644012,4.616502782402528,6.768528332224773,7.381057647570222,4.133088177469525,6.674729437234501,7.251891066948886,4.482119236285762,7.170254254155988,7.368489609958524,4.3656788633837085,6.878134348615388,7.422300340515813,4.911918895815003,3.235074237192413,6.93375408910306,4.605098050854345,3.969571570713935,7.482507968765608
b4034,6.662802678228267,10.7380795242976,7.056198289438575,6.259615787007048,10.896119431364369,9.996801343083982,10.678863172953152,7.061035592649776,10.154999647297926,10.557960001626101,6.913479426672182,9.94566439830259,10.457968909805059,6.927799248822104,10.525504607604518,10.495649688247639,6.810975733097529,10.118941485398022,10.678150753881338,7.493327086866804,5.947820444848079,10.060025905952056,7.439571833987747,6.899606307812665,10.660197270783867
b4035,4.619737359090088,8.341451303856688,4.514492080844652,4.892906441979884,8.364072045669339,7.995690120387875,8.251753711899065,5.316653420957199,8.00030296029855,8.292258250964709,5.047425696699391,7.915632904835211,8.311153607208295,5.176252341389454,8.298641445663979,8.379489975838712,4.822027645772706,7.74660013691384,8.32102026004774,5.561866946371547,3.319161369647093,7.638947950581675,5.236420046916419,4.505223156984899,8.362197371331524
b4036,6.076773754613246,10.309385977574856,6.485019626179864,5.947248627725849,10.38106767271368,9.641421123713139,10.140169502745676,6.817520551472055,9.68457719793413,10.041547346138,6.515133665852865,9.42117457144074,9.938529745601588,6.6417166191555514,9.966367265929467,9.958515653647972,6.3070713052691545,9.648088713819106,9.99405991700157,7.016749387769364,5.299389023703345,9.348299967912787,6.773822364833847,6.1350078712391864,10.139760969516404
b4037,5.1519747480858085,8.47381038560245,5.2874672384590085,5.198873671757653,8.830752603179752,8.267726713175929,8.621472083886513,5.927311485999513,8.248718870349661,8.420390139180084,5.647341009231924,7.982969929973971,8.39978442347537,5.440700798418096,8.514217446468225,8.198669698824904,5.573001830228819,8.168652365338874,8.324070389799218,5.950230403979478,4.287572681989344,7.924578165849669,6.0420660276089695,5.155142966463442,8.58880870108712
b4039,6.099914880618733,6.764894584898438,6.3947104021948205,6.370312240200398,7.181657966790993,6.598246053302039,7.07315775718943,6.22491859201104,6.74744268765973,6.686557314999825,6.0584075138821,6.716043364273503,6.7457664702086335,6.3124189595053695,6.732107719165881,6.954978126049302,6.205442775268577,6.744268598712953,6.844066858754483,6.079184885129528,6.888631305879558,6.318095665260803,5.63785916102366,6.304698645389459,6.3231714252575255
b4040,5.234099324131205,5.703536381297257,5.492565890639029,5.632432575063122,5.304268639861429,5.555764660103216,5.384926760532084,5.340677806933913,5.640886863045557,5.688669267853247,5.12503477979968,5.720179532706367,5.517661923913308,5.428931489983952,5.716432098491104,5.658833597445499,5.3932486984315275,5.728475466982297,5.838244069542037,4.962886589591858,5.422532545949872,5.347730568694135,4.732753856292375,4.988556945229394,5.273793034311422
b4041,6.854334576186924,6.851430920209033,6.986657359180377,6.747662892878528,6.958877111014969,7.013603139664742,6.889484049228133,6.921248655031668,6.938802829576886,6.776198735870406,6.8767521278941945,6.760420392958945,6.794311556676244,6.864181272714266,6.933467026378524,6.886667468940911,6.897323345740174,6.7376047621722,6.89159188462334,6.867768526797852,6.9816620929391835,6.790713158466745,6.7788826338508565,6.9612384508594065,6.879495789937863
b4042,5.8159906791010005,5.953065110643531,6.138188839149195,5.434382746920652,6.148818668766586,6.014053819173063,5.875200313572245,5.8025548179709805,5.795013975560966,5.81578489525111,5.901641177121138,5.820838605872417,5.971270419453602,5.862715143996787,5.8784656721257456,6.431118561348145,5.68089976327091,6.193043762972476,6.177916547255642,5.753277057175285,5.90032859378071,5.9548538974135425,5.699906124193883,5.896576219932383,5.783113316324738
b4043,7.955796249283277,7.781970371266044,8.174579177898744,7.515786453767814,7.644634256392382,7.4869133616982415,7.825445419106099,7.851012002085803,7.428052256922053,7.778279728054586,7.793269791401214,7.56804879835911,7.605455411407225,7.8093875751593425,7.506521236286266,7.6851577646110885,7.7485795429093045,7.681217072571712,7.576602210788815,7.916333198675945,7.207337700747224,7.552311337234214,8.018926377036573,7.333391839445572,7.659327486291912
b4044,3.575786821282913,3.3974831351801367,3.6536472990741053,4.113988392465797,3.5853286103259543,3.43352039229976,3.540977934546434,3.7499070998578374,3.5103855431620548,3.6186812662837946,3.701870930498714,3.4401931330048585,3.236476275363336,3.726158017258798,3.0136990426252264,3.3048384595301763,3.852988074428728,3.549076692804437,3.240745343603459,3.6574456692786526,3.1775879251661054,3.187317601056365,3.5940527819847707,2.9198834072718176,3.58892288109209
b4045,9.071633665639347,9.422704674224827,8.933743642777022,9.035371460856084,8.160331094957174,9.24194146128172,8.288713486647703,8.564949061308736,9.516583007673454,8.781264017134115,8.701713201019892,9.738197355172794,8.803812427949444,8.594667922338596,9.703423471006378,8.962069557637905,8.455688095713896,9.796809101589341,8.835638401359995,7.760772482288283,10.385160426440281,9.94715588926048,8.095259936200286,10.077929057420246,9.134047762328136
b4046,6.421365397639971,5.625051790893453,6.446216372074481,5.979454820669561,6.291867149974661,5.697626138983958,5.751644068314023,6.073722113214633,5.831436383209162,6.2397799515963355,6.237713042577805,5.587565684347842,6.19902034731261,6.10560080998589,5.903952999617763,6.400246431040113,6.143499208565228,6.083292468699632,6.477142427193488,5.578542460663158,5.560618930381165,5.547951342489015,5.621460265061989,5.583551416751653,5.805904884696654
b4047,0.3926383657992494,0.36019811350349806,0.8510348170978255,0.0,0.0,0.0,0.5654296376610852,0.0,0.0,0.0,0.0,0.0,0.0,0.6897677485358444,0.0,0.0,0.0,1.2812345231877043,0.0,0.7846773253831016,0.0,0.0,0.0,0.0,0.0
b4048,1.0885360785778309,1.2809728189634626,1.2033639381502983,1.1525905814917745,0.9404604199309432,0.6434455784296124,0.7581136724754667,1.3183270764358428,1.795356985899455,1.1831701689546146,1.45977401174518,0.5966492062064574,1.0769381502545887,0.0,1.7219440595249034,1.634879619643645,1.0172514994265653,1.8383692583621782,1.5794040572711352,0.333763761301566,1.7205440395660228,1.118235903760301,1.4117816729979187,1.1576495149280162,0.5795347172949608
b4049,5.781881710158505,5.27915105754231,5.771131632218233,6.0090931366519955,5.728874147115495,5.506862114338976,5.784123798771547,5.989438185472843,5.491524574448703,5.71896366604308,6.131502554916834,5.469914986948127,5.782301894514544,6.048957192952801,5.612065020204984,5.904104243704207,6.0095040795282895,6.013601679454703,5.9905747193300165,6.130611096284819,5.1581888965075695,5.650947278059958,5.646269999694137,4.941190017820115,5.601250265823222
b4050,2.6442754340542356,2.9159717704637056,2.5995384657768206,4.234071923390673,3.6558810688824965,4.3681481583553055,4.257526699070185,3.4319541252658943,4.134125735034526,4.033806895336463,3.401050300574844,4.636762932188078,4.639378992312443,3.7934727006317677,4.497079642841568,3.999673439775454,3.6250342014291546,4.067091861352604,3.2135803139407257,3.5382335640865845,4.318357567307027,3.69369977634243,3.5214671962338358,3.030841926513828,3.803579109492646
b4051,7.696668753647003,7.907356263344727,7.974903932288051,7.530847184897123,7.439688636787811,8.110615209601033,7.423970183118881,7.256893639980918,7.820722899515174,7.376870982296268,7.322167190259034,7.666338215510693,7.188029679764247,7.324985803280081,7.927219118544876,7.324136277394983,7.423311161584729,7.7867631296995645,7.469099910222102,6.53267974740131,8.18562678938072,7.1748388903027385,6.886252624852213,8.231388779774145,7.375441819407904
b4052,7.083495041752072,6.568673375239375,7.134837514305213,7.152499903378796,6.860453307030976,6.576299903301998,6.61145121051966,7.0745222293555265,6.562667717589977,6.646271162065627,7.083015768795553,6.340407209892326,6.544035693461478,6.981968251777615,6.500256056177408,6.683295826802676,7.05307245830671,6.655669003830743,6.5937764555317795,6.890619911571593,6.251361524194604,6.450305252394918,6.857985807785485,6.313495382475676,6.475690729357182
b4053,5.896416206852132,5.138215982892762,5.7811961526679,6.025609861110737,5.797816995627755,5.227948673875385,5.333158429832864,5.8861314398315026,5.149892824068708,5.478157951722635,6.015572987783993,5.017700601519155,5.522047551553234,5.769624779915617,5.006503059487606,5.492423004516912,6.0499150393055885,5.376080055436265,5.593956888026827,5.7658013258213305,4.6483712521346705,4.852350838779747,5.557234317812669,4.710214447515217,5.055129497000857
b4054,7.878208608804715,7.573326340776477,7.7428648107398335,8.26239822826082,7.96830158174713,7.843163750277316,7.824986209016774,7.803707476835885,7.693560193884913,7.624807333892412,7.898386909918547,7.697157884073639,7.627315406780209,7.8930423402092655,7.729839905130202,7.581006350015393,7.9662816097130165,7.559019771027915,7.6829084681346975,7.762121240477737,7.864724618142867,7.300758724494332,7.405563312582562,7.816163881736864,7.590325899592431
b4621,0.0,0.0,0.5872415331352815,0.0,0.0,0.0,0.0,0.720743881227899,0.0,1.012748596685956,0.0,0.9174837683011225,0.0,1.340596200860422,0.0,0.0,0.0,0.0,0.9897762688524023,0.0,0.0,1.6001298964546833,0.0,0.8909639984630213,0.89365152447192
b4055,5.49945455093812,8.220993071202994,5.828707635665937,5.732065775482389,7.9664799360135,8.11020717629505,7.770126025766826,5.748683555227593,8.041230036043467,7.813795849902942,5.472440139163408,7.9368973313514175,7.6855397987328296,5.593664789981472,8.078059673843361,7.832178201355705,5.507061092163308,7.82858446039793,7.804302216282937,5.1636919587833345,6.8946848273826795,7.373808590180964,5.53244971354332,7.0048369362763605,7.368255998415884
b4056,8.230483831768133,8.76169803328653,8.18366651950915,8.059693840797959,8.178429458821142,9.022725339459484,8.10203311324556,7.903285518991439,8.724705587724928,8.355869624662787,7.9394278606940585,8.744364316338503,8.441400160286495,7.718037653513764,8.727328281526894,8.58616349011506,7.943425322582554,8.548887300116311,8.467781853526953,6.551639884921926,8.643322344391535,8.660120119790022,6.871235665490923,8.915697556406291,8.215742300230302
b4057,6.781757823312693,7.464592808575404,6.664970378447574,7.1710884666626695,7.06025530999081,7.530754538379278,7.2164405091665165,6.657954545786584,7.324326075723448,7.1569405752339,6.808645650714437,7.633515238546,7.187750879638065,6.611322746054586,7.3450983801466245,7.154967128596873,6.597811629392853,7.482096555799672,7.340922450135175,5.940111632203046,8.098863211501431,7.711415691535408,5.591123136519156,7.896533431545318,7.455456968415508
b4058,6.353162082417158,6.261156082606285,6.389006908331836,6.37337045968442,6.354644055878501,6.495516507988874,6.141764336217134,6.327838778982077,6.299669905210124,6.100422791577311,6.338221978654611,6.228664433678612,6.095875781083375,6.385744264566309,6.3343140434416165,6.085136247156256,6.352198864852605,6.45666527339027,6.184710184076872,5.955089632168883,6.330037018422515,5.765346953428859,6.011547829299057,6.499298604334768,6.091706584588537
b4059,6.245274882747116,6.243033691534515,5.955833630852949,7.662325509240054,6.970558341715319,6.936985973668252,6.783205146056291,6.8421613832434875,7.199207972445249,7.047952412924988,7.219249825090046,7.2695363878345844,7.199623437770544,6.835900989762017,7.30005781572588,7.391249182221512,7.132742661014761,7.390267662766878,7.264962602032606,7.177862624041873,7.528370727238885,6.723973836007605,6.560978993719638,7.1318132291820255,7.316374909537525
b4060,5.030270306802485,2.553981278075412,4.8205017969421275,5.459156970857513,2.0274511605979564,2.3877355996700396,2.9084876812496034,5.318659219936005,3.449708462155356,2.437620627178368,5.240706142583988,2.893313264218423,2.292771430283543,4.666218174790716,3.1202349379586902,3.110358300689815,5.126715136629047,3.4197164019641972,3.932037763233761,3.8800726790321853,3.5318558652086827,2.2984587714039266,3.9627866204026847,2.963281836000089,3.0784499316263667
b4061,3.299491898284778,3.7386913445994328,3.5977995322285166,3.5745069833122343,3.2646984309436053,4.091513326077779,3.4523023444656693,3.321421799025493,4.141264616045611,3.5356710279830486,3.4793759581055905,3.9970296689304194,3.485039283948411,3.3023321180932865,3.9830906193534235,3.6656096914397747,3.315337296564789,3.9736389530249747,3.67647008910045,2.972944673067542,4.293147750783017,3.6922610912881852,2.9153791917841763,4.337732175528342,3.3280505629688557
b4062,6.47388213746296,7.925868052707011,6.909870197043659,6.244835167691714,8.226873962887048,8.975365847375619,7.895784292813109,6.573686446408635,7.9653374462181175,8.038240205695201,6.5873548306907885,7.899907540847849,7.823278502903337,6.683720145006262,7.424525700367527,7.944830859214163,6.801485866299996,7.32467741812311,7.753384781670402,5.591265429393703,8.739401482180913,8.729357664161546,5.913393214560725,8.237077855156144,8.079649264137172
b4063,2.493478205401773,2.378273431701461,1.6798525700505174,3.811077420845045,1.9255936663291016,1.834842176561852,2.1442781893497016,2.3161944419399676,1.8614084075615684,2.327249713609115,2.5019848940175855,2.1729348160270527,2.601258464778913,2.424993718533891,2.6880970676678553,1.9447654123259135,2.58243094361222,3.144781480322169,1.846024951752725,1.576094415867363,2.16840012888678,1.7556899130271995,1.981814453091007,1.700013634622217,2.133304700874677
b4064,6.1808924750142635,5.760069490609622,6.088141132144469,6.27303126064156,6.242524751734702,5.470234913238928,6.194470467415204,6.140095326842393,5.669381401475688,6.14404138668126,6.224848764757254,5.449913660164491,6.134345083039183,6.386750257729316,5.40115874501073,6.09510173732038,6.379862200693144,6.079041178138273,6.033577780645684,5.961011615139728,4.382988757192225,5.847816478914673,5.880594433763693,4.9399628613747755,6.186208864278325
b4065,4.871806273347107,4.509899975681649,4.688316861942652,5.576223434293374,4.49571137425232,4.579627906571012,4.424038683680057,4.952565604344991,4.559746620943361,4.537927357140433,5.109436487261245,4.622133897736215,4.4622881512086146,4.977568193209401,4.599027703826994,4.883155031620226,5.207272318575968,5.1402152982346685,4.919037749594863,4.551510273706114,4.371592212365072,4.079708714021282,4.506744751391061,4.367960452362264,4.438460996256815
b4066,1.237028534499427,1.6947610976573442,1.1815270713367851,1.589389950871546,1.814115871071825,0.3870990905743835,1.09461183388951,0.38595547040954203,1.7225376608623502,1.122697791098485,0.5649117676167739,2.030366290786159,0.7899896510628213,1.0621781835759565,1.9249386176913386,1.8837140103980983,0.7423385438761712,1.9862890893098855,1.4388189345787321,0.3618339642959152,1.9756225587423457,1.8336514627951541,0.3819532602259154,1.8859902513265945,1.836581494685723
b4067,4.412987765621699,9.999846544278999,4.677852396403248,4.526255295421689,9.96635638608552,9.850946472641919,9.544108533962953,4.709167310423596,9.801180120186894,9.437470601164868,4.780279560531435,9.678920977943248,9.348347908074993,4.625563409214097,9.964994681702857,9.522278250584723,4.633214146712458,10.092893165784774,9.762977532946817,4.481104889295713,9.775376416131763,9.245459178298347,4.187490117584286,10.155588810324575,9.537267773059481
b4068,5.517862319035852,10.931750441105983,5.9275062592559475,4.686058886550207,11.186072800194015,10.950779228066722,10.553694293032002,5.493972201826125,10.662237890724684,10.439931528000363,5.620624682791224,10.440827931300667,10.233064717677035,5.364462055092522,10.910052759912094,10.359216113303031,5.569680623776981,10.717805536117883,10.637270154954678,5.052140565042622,10.364605711380953,10.117737382976806,5.683388509633807,11.174756101944292,10.402824627585803
b4069,6.32245244395371,10.868840200071435,6.275818147043826,6.510614057131902,11.113101991166396,10.956685315042195,10.712589614898416,6.56374365705047,10.757323216921158,10.533374799101095,6.427913593931035,10.721998061782257,10.430587014840802,6.6198760769867455,10.918209830747191,10.624596922182848,6.490233228745161,10.857936874154719,10.761655444039295,6.57524984581007,10.442996236523923,9.811916957152425,6.325947269355621,10.544007891188379,10.329059296925923
b4821,0.0,1.822727268385165,1.4843758054164693,0.0,2.2647059546051747,0.0,1.6537935967112012,0.0,0.0,1.7775016365399674,0.0,0.0,0.0,0.0,3.3947699248088345,1.9656907811013211,0.0,0.0,2.179002002671879,2.0817359658325825,2.5241410287306683,0.0,0.0,2.0207353247955795,2.0251282735138614
b4070,3.0088539983752156,2.592781369672582,2.998042152142701,2.8127578029943487,2.685772210670108,2.4411468848387416,2.7813890824669465,2.48537699320377,2.6956667264189074,2.563744975906899,2.4668375607475945,2.403289037125608,2.169503713101027,2.4773880371758414,2.4998507796987917,2.458250286345449,2.5217395125277857,2.339552417858152,2.5603510620593304,2.387399994378,2.514153365334812,2.738200666374724,2.494781604212356,2.48779560736723,2.428754468879482
b4071,1.63696321566083,1.8791037739186482,2.2617399828338653,3.1104394769059893,2.1515763259408915,1.6348149749076548,1.3280149906917182,2.092261243877547,1.9172211239689971,1.6767418154403,2.0020725020245624,1.1884931041340403,1.4128195053451083,1.7996207201898118,1.375569937165238,1.7385940483110471,1.8308389753769128,1.701178016010394,1.2743083486756992,2.292876949698332,1.7607431825172535,1.6748911370792654,1.7736699505667033,0.6913706896907446,1.9175741922225573
b4072,1.4123520746807872,1.0539238007104672,0.687080805841059,0.0,1.1960868489573953,0.670990272307117,0.9338658391162089,1.5691209899343264,0.8327011043125172,1.4047878025605198,1.106196578717376,0.6225926439687175,0.9524794519356575,0.9489615454687965,0.8538510690588172,1.4464868426439337,1.65893764845308,1.0604787620229705,1.3198609329037172,1.0683034304369472,0.8529537986923433,0.6931126005735426,0.369162899916799,1.3540320752777553,0.8329116981713629
